% 'Music' dataset; normalised version.
@relation 'Music: -C 6'

@attribute amazed-suprised {0,1}
@attribute happy-pleased {0,1}
@attribute relaxing-clam {0,1}
@attribute quiet-still {0,1}
@attribute sad-lonely {0,1}
@attribute angry-aggresive {0,1}
@attribute Mean_Acc1298_Mean_Mem40_Centroid numeric
@attribute Mean_Acc1298_Mean_Mem40_Rolloff numeric
@attribute Mean_Acc1298_Mean_Mem40_Flux numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_0 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_1 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_2 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_3 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_4 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_5 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_6 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_7 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_8 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_9 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_10 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_11 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_12 numeric
@attribute Mean_Acc1298_Std_Mem40_Centroid numeric
@attribute Mean_Acc1298_Std_Mem40_Rolloff numeric
@attribute Mean_Acc1298_Std_Mem40_Flux numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_0 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_1 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_2 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_3 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_4 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_5 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_6 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_7 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_8 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_9 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_10 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_11 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_12 numeric
@attribute Std_Acc1298_Mean_Mem40_Centroid numeric
@attribute Std_Acc1298_Mean_Mem40_Rolloff numeric
@attribute Std_Acc1298_Mean_Mem40_Flux numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_0 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_1 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_2 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_3 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_4 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_5 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_6 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_7 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_8 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_9 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_10 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_11 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_12 numeric
@attribute Std_Acc1298_Std_Mem40_Centroid numeric
@attribute Std_Acc1298_Std_Mem40_Rolloff numeric
@attribute Std_Acc1298_Std_Mem40_Flux numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_0 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_1 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_2 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_3 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_4 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_5 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_6 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_7 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_8 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_9 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_10 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_11 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_12 numeric
@attribute BH_LowPeakAmp numeric
@attribute BH_LowPeakBPM numeric
@attribute BH_HighPeakAmp numeric
@attribute BH_HighPeakBPM numeric
@attribute BHSUM1 numeric
@attribute BHSUM2 numeric
@attribute BHSUM3 numeric

@data
0,0,1,1,0,0,0.27081,0.124587,0.015317,0.386798,0.490437,0.423374,0.463725,0.537142,0.344487,0.389209,0.421377,0.589613,0.615945,0.069906,0.16829,0.20343,0.084648,0.099133,0.041719,0.205122,0.153929,0.298988,0.098855,0.174028,0.155919,0.185078,0.265551,0.210027,0.260301,0.300464,0.53346,0.344957,0.203288,0.257495,0.139427,0.508028,0.500354,0.508541,0.280248,0.442433,0.492749,0.428028,0.289671,0.306051,0.465505,0.534489,0.687212,0.431765,0.312168,0.419076,0.937103,0.653898,0.436956,0.826909,0.169818,0.379502,0.405512,0.459498,0.407334,0.423258,0.538493,0.485135,0.573281,0.622071,0.029179,0.492063,0.001516,0.466165,0.194998,0.145314,0.19043
0,0,1,1,0,0,0.236476,0.103632,0.130863,0.539398,0.47854,0.456133,0.5474,0.562876,0.645285,0.357548,0.617366,0.46141,0.672202,0.606964,0.355221,0.606791,0.192964,0.164867,0.073185,0.208293,0.255784,0.338606,0.447116,0.381046,0.409513,0.411159,0.435049,0.296587,0.362629,0.366885,0.431574,0.268268,0.160542,0.162045,0.206469,0.15076,0.275499,0.320771,0.855556,0.441989,0.525603,0.307944,0.267303,0.233941,0.27078,0.264469,0.329834,0.161924,0.638347,0.340363,0.913756,0.59381,0.480607,0.44892,0.80776,0.58372,0.782002,0.547283,0.407464,0.321223,0.361447,0.388097,0.235692,0.151488,0.078392,0.349206,0,0.330827,0.282422,0.108261,0.195488
0,0,0,1,1,0,0.300619,0.116943,0.090322,0.395932,0.585418,0.375001,0.542394,0.269942,0.333558,0.518746,0.409839,0.427852,0.476376,0.399306,0.273183,0.263164,0.069692,0.073704,0.035602,0.030949,0.042746,0.056723,0.103668,0.193542,0.190285,0.408334,0.464425,0.229331,0.420999,0.395303,0.434232,0.238102,0.066805,0.119116,0.131502,0.238302,0.286781,0.331152,0.419405,0.636833,0.572665,0.711233,0.454076,0.463113,0.357101,0.42161,0.48183,0.345128,0.311103,0.221054,0.921073,0.570274,0.339573,0.129974,0.25556,0.30468,0.233785,0.455778,0.578982,0.280181,0.615278,0.29877,0.245348,0.166124,0.022198,0.698413,0,0.661654,0.132568,0.152593,0.176602
0,0,0,1,1,0,0.106705,0.007538,0.120527,0.381411,0.76017,0.660777,0.604326,0.561396,0.544033,0.565609,0.655637,0.407084,0.611444,0.26429,0.448488,0.760233,0.033564,0.030872,0.09443,0.140204,0.34967,0.31581,0.263709,0.234101,0.26349,0.398557,0.304366,0.217082,0.389915,0.341495,0.271367,0.215952,0.066075,0.093426,0.159152,0.274958,0.2695,0.235879,0.277268,0.280808,0.187229,0.282626,0.239747,0.097486,0.152331,0.146067,0.197595,0.115987,0.361194,0.27417,0.884877,0.539908,0.444234,0.415157,0.410481,0.281807,0.325744,0.33004,0.467595,0.138844,0.221044,0.142727,0.134379,0.243557,0.132246,0.761905,0,0.721805,0.149582,0.335487,0.305788
0,0,0,0,0,1,0.337545,0.402507,0.210306,0.658041,0.224079,0.617601,0.597364,0.598626,0.302738,0.497964,0.477694,0.47387,0.410453,0.416381,0.406874,0.448144,0.43716,0.656949,0.095321,0.299608,0.385581,0.508948,0.734687,0.536731,0.753138,0.803721,0.832031,0.322276,0.613115,0.475751,0.535921,0.302492,0.149013,0.335194,0.162557,0.079167,0.219721,0.129562,0.286402,0.253043,0.27769,0.254493,0.161134,0.102844,0.229091,0.203071,0.141034,0.127778,0.508492,0.317777,0.885922,0.423651,0.38211,0.333643,0.265636,0.306555,0.472531,0.384708,0.506751,0.137024,0.340121,0.219392,0.128396,0.119306,0.144981,0.190476,0.144557,0.661654,0.17808,0.008315,0.203656
0,0,0,0,0,1,0.61072,0.436095,0.243753,0.61112,0.219128,0.569678,0.336155,0.472062,0.356011,0.649409,0.569394,0.408748,0.58915,0.519874,0.347002,0.673213,0.476211,0.470368,0.127271,0.349711,0.367508,0.549711,0.904444,0.532783,0.771589,0.798117,0.536064,0.468235,0.452845,0.412959,0.602232,0.344177,0.274304,0.247771,0.202243,0.607775,0.209079,0.287876,0.852191,0.283278,0.276403,0.275792,0.128654,0.153311,0.150324,0.102126,0.118901,0.103588,0.401425,0.305252,0.883875,0.478151,0.352665,0.395256,0.632446,0.607698,0.625072,0.730985,0.392404,0.418842,0.237817,0.110527,0.200064,0.190627,0.037361,0.619048,0.005093,0.586466,0.076624,0.143582,0.215193
0,0,1,0,1,0,0.388249,0.266819,0.119194,0.698994,0.282574,0.337936,0.399056,0.449607,0.268814,0.37572,0.612507,0.437755,0.749356,0.551221,0.36039,0.293861,0.23443,0.315874,0.068047,0.134526,0.076031,0.165043,0.245803,0.238049,0.269444,0.380024,0.299292,0.276797,0.395144,0.295969,0.366777,0.203202,0.173605,0.195245,0.109193,0.193479,0.162123,0.164649,0.261556,0.396535,0.456179,0.34647,0.148068,0.171301,0.155652,0.1431,0.148914,0.132695,0.327666,0.426755,0.924863,0.489593,0.250905,0.207929,0.22547,0.346931,0.421635,0.362376,0.198998,0.265681,0.290887,0.124734,0.152726,0.125921,0.476844,0.301587,0.579062,0.285714,0.432692,0.354981,0.548205
0,1,0,0,0,0,0.467856,0.327403,0.423166,0.559784,0.217679,0.338562,0.611555,0.656919,0.330105,0.607531,0.667706,0.452365,0.572163,0.451897,0.445913,0.483964,0.514401,0.52385,0.282024,0.332329,0.394108,0.558386,0.346447,0.317786,0.40307,0.457423,0.509655,0.353214,0.484173,0.429243,0.487603,0.308798,0.151755,0.151808,0.25455,0.229884,0.283618,0.478143,0.402707,0.443389,0.320958,0.238712,0.317936,0.16415,0.249455,0.227929,0.237662,0.09468,0.342263,0.36349,0.79114,0.404801,0.250907,0.451122,0.266883,0.202196,0.383906,0.402344,0.283989,0.250931,0.250912,0.290741,0.137796,0.137962,0.583972,0.206349,0.813325,0.195489,0.699816,0.797573,0.798201
1,1,1,0,0,0,0.218983,0.053855,0.10539,0.545117,0.614567,0.488599,0.432238,0.23666,0.501378,0.265422,0.535587,0.387408,0.579219,0.359719,0.267642,0.471553,0.063004,0.029089,0.056132,0.09655,0.189369,0.174817,0.134896,0.21006,0.236174,0.402506,0.511702,0.383304,0.675849,0.603466,0.651613,0.526954,0.066768,0.088324,0.157156,0.109939,0.176716,0.123921,0.191503,0.253154,0.314807,0.258246,0.169123,0.197915,0.371796,0.280939,0.230623,0.154099,0.314776,0.230147,0.921552,0.488225,0.3495,0.229482,0.252639,0.274094,0.419486,0.560003,0.621582,0.410314,0.496136,0.379325,0.251905,0.434385,0.070951,0.31746,0.119769,0.300752,0.23005,0.306271,0.526409
1,1,1,0,0,0,0.462845,0.303201,0.127655,0.674753,0.302569,0.645185,0.514291,0.400809,0.700525,0.518253,0.446151,0.585166,0.598777,0.378723,0.424602,0.550594,0.303503,0.351208,0.091041,0.133491,0.18741,0.374056,0.383967,0.288593,0.323866,0.39796,0.455688,0.316247,0.36955,0.336888,0.441589,0.283295,0.108653,0.212205,0.081719,0.083763,0.218761,0.341205,0.55147,0.306068,0.419062,0.203209,0.194327,0.147649,0.256483,0.184526,0.235089,0.166344,0.35429,0.199799,0.907919,0.481093,0.256743,0.606206,0.387386,0.282934,0.561367,0.35199,0.279877,0.248366,0.248081,0.175827,0.171376,0.168774,0.11637,0.063492,0.008938,0.481203,0.286279,0.112654,0.298961
0,0,0,1,1,0,0.230299,0.079344,0.007625,0.548415,0.49797,0.500273,0.646732,0.51341,0.745482,0.538092,0.642849,0.459095,0.454775,0.181682,0.121789,0.181842,0.106365,0.101402,0.031939,0.153067,0.129728,0.144389,0.188486,0.337007,0.194835,0.281477,0.261529,0.148843,0.302782,0.200604,0.368645,0.325132,0.119415,0.178718,0.124985,0.191541,0.21035,0.161091,0.554642,0.61958,0.378435,0.285765,0.243577,0.197906,0.267005,0.201468,0.249061,0.208808,0.49966,0.333464,0.944507,0.490923,0.211992,0.298754,0.432168,0.357576,0.466171,0.399518,0.37005,0.160799,0.288432,0.263754,0.266307,0.41068,0.011425,0.079365,0.003583,0.075188,0.110943,0.031981,0.071184
1,1,0,0,0,0,0.502611,0.303678,0.084188,0.673142,0.223203,0.554584,0.464804,0.534271,0.37322,0.401655,0.52794,0.283922,0.440996,0.762142,0.339254,0.366836,0.272143,0.249771,0.057342,0.194011,0.218125,0.32814,0.206567,0.18203,0.185179,0.439908,0.258373,0.26166,0.387962,0.54296,0.779439,0.531307,0.194567,0.188802,0.080721,0.130054,0.228806,0.235489,0.177838,0.261015,0.221999,0.371904,0.157676,0.231974,0.282645,0.258114,0.446607,0.293291,0.27124,0.16528,0.928478,0.426109,0.31973,0.297956,0.191631,0.143269,0.233737,0.671373,0.192329,0.393169,0.57103,0.561551,0.665402,0.682829,0.060667,0.698413,0.095854,0.661654,0.085572,0.168704,0.252867
0,0,1,1,1,0,0.217179,0.092759,0.050142,0.469897,0.690951,0.247067,0.326204,0.636473,0.315725,0.606394,0.392588,0.140299,0.246492,0.152549,0.219567,0.399235,0.075699,0.075543,0.029606,0.232652,0.199167,0.296605,0.18131,0.206941,0.069295,0.275291,0.178711,0.176068,0.299618,0.44958,0.770534,0.585737,0.104208,0.256829,0.16426,0.204086,0.450753,0.444615,0.375308,0.399231,0.234843,0.284518,0.216712,0.284406,0.563991,0.459108,0.531088,0.550434,0.381668,0.45312,0.94834,1,0.331932,0.535957,0.278158,0.398237,0.212774,0.582073,0.404512,0.353751,0.542693,0.894092,1,1,0.080902,0.079365,0.117264,0.075188,0.653139,0.645356,0.850386
0,0,1,1,1,0,0.234522,0.089804,0.043433,0.502294,0.725241,0.243714,0.335262,0.567124,0.36085,0.507744,0.276288,0.179831,0.527261,0.550245,0.445553,0.476697,0.043262,0.054562,0,0.095742,0.172078,0.279133,0.179397,0.207662,0.081001,0.269296,0.24577,0.142596,0.319301,0.24457,0.365795,0.306337,0.127593,0.15087,0.013033,0.342066,0.629637,0.426387,0.292085,0.475809,0.249069,0.629804,0.367993,0.288348,0.33642,0.606544,0.626172,0.278974,0.02051,0.334749,0,0,0.285426,0.372624,0.185351,0.263481,0.253583,0.508793,0.405634,0.252856,0.502917,0.455091,0.348556,0.601422,0.019685,0.253968,0.019208,0.240602,0.065184,0.129447,0.106328
0,0,1,1,0,0,0.337404,0.151987,0.079602,0.632241,0.444043,0.476692,0.461752,0.456696,0.4098,0.283813,0.34831,0.405241,0.435345,0.523608,0.514723,0.241044,0.116484,0.117431,0.042313,0.125912,0.146509,0.187851,0.25026,0.140784,0.186434,0.331435,0.323822,0.225556,0.331195,0.287153,0.433193,0.336185,0.121773,0.136886,0.054186,0.191652,0.184043,0.293522,0.252203,0.203638,0.237847,0.197706,0.183671,0.160753,0.281161,0.194563,0.27534,0.233775,0.271883,0.210482,0.933705,0.475787,0.183876,0.358607,0.192779,0.121843,0.249381,0.384036,0.244036,0.209553,0.306717,0.307966,0.261456,0.267139,0.037758,0.698413,0.008709,0.661654,0.20458,0.188917,0.248369
0,1,0,0,0,1,0.398394,0.243994,0.084188,0.897762,0.378409,0.343179,0.52251,0.479539,0.100771,0.581488,0.503792,0.249621,0.350511,0.500025,0.318421,0.351745,0.140085,0.125678,0.0538,0.077987,0.07883,0.113652,0.168469,0.1485,0.204312,0.285848,0.311689,0.146005,0.206246,0.186903,0.244394,0.177114,0.055295,0.082982,0.174475,0.071619,0.040398,0.154238,0.207496,0.224858,0.502771,0.154575,0.205682,0.192418,0.120601,0.09362,0.07724,0.092785,0.297718,0.246099,0.923948,0.457622,0.169279,0.191689,0.244653,0.168817,0.258255,0.257018,0.190618,0.109103,0.115733,0.084179,0.08449,0.095787,0.10557,0.428571,0.009684,0.406015,0.288109,0.167037,0.272581
1,1,1,0,0,0,0.487617,0.295795,0.191996,0.85602,0.24289,0.365196,0.456708,0.336869,0.498738,0.478592,0.546893,0.323698,0.713114,0.509749,0.348683,0.28274,0.337049,0.259958,0.101636,0.222368,0.305261,0.343846,0.324259,0.360091,0.382643,0.461535,0.385595,0.259049,0.439308,0.336596,0.345229,0.290888,0.200911,0.20025,0.161383,0.183315,0.29477,0.292763,0.338679,0.364725,0.419664,0.269706,0.250238,0.220193,0.224975,0.227203,0.155834,0.122856,0.366409,0.319302,0.895331,0.384311,0.488346,0.427352,0.305783,0.292061,0.417795,0.368581,0.254134,0.255725,0.270738,0.14866,0.093961,0.170194,0.023942,0.031746,0.012674,0.43609,0.103205,0.084266,0.110862
1,0,0,0,0,1,0.599538,0.389687,0.07531,0.863181,0.203262,0.288978,0.301902,0.480435,0.335176,0.411634,0.634001,0.541319,0.876712,0.520463,0.39556,0.540055,0.203176,0.163744,0.0302,0.01236,0,0.100016,0.061497,0.073508,0.099779,0.174527,0.134404,0.163823,0.209828,0.206207,0.262034,0.154689,0.018978,0.046145,0.128977,0.045837,0.019606,0.107527,0.117908,0.095028,0.134114,0.140504,0.087026,0.13903,0.100531,0.106344,0.094411,0.06464,0.191238,0.13126,0.939063,0.389946,0.061161,0.162357,0.095225,0.082215,0.103155,0.190303,0.07562,0.100422,0.098131,0.074663,0.052094,0.079263,0.209074,0.650794,0.158922,0.616541,0.102529,0.575389,0.469707
1,1,0,0,0,0,0.361247,0.163508,0.116042,0.52446,0.502391,0.173867,0.454048,0.385937,0.505638,0.274855,0.446794,0.226518,0.503831,0.44725,0.326583,0.358846,0.09442,0.05346,0.031235,0.1077,0.073291,0.075258,0.078419,0.152961,0.171064,0.322389,0.350389,0.249907,0.419391,0.354061,0.43947,0.246842,0.099548,0.095894,0.1116,0.558043,0.320578,0.097892,0.140038,0.376411,0.246348,0.240068,0.23587,0.249706,0.44895,0.212839,0.258078,0.135457,0.238483,0.177406,0.930656,0.434766,0.255121,0.093222,0.06127,0.105597,0.090571,0.22744,0.187804,0.209754,0.312911,0.147292,0.176415,0.124945,0.032697,0.380952,0,0.932331,0.199338,0.143147,0.186737
1,1,0,0,0,1,0.329937,0.198016,0.108598,0.806685,0.296572,0.482434,0.400403,0.495931,0.285339,0.417017,0.646737,0.355898,0.596262,0.645166,0.596845,0.40629,0.175073,0.192076,0.038617,0.085713,0.063697,0.213969,0.228426,0.203776,0.307767,0.293496,0.355159,0.15047,0.308314,0.249881,0.384184,0.199224,0.235264,0.298648,0.105495,0.138465,0.118998,0.207352,0.277518,0.259335,0.401178,0.176644,0.170035,0.083203,0.119803,0.150579,0.160462,0.074609,0.28973,0.19659,0.928609,0.397431,0.157714,0.369559,0.156709,0.249089,0.439595,0.340546,0.288175,0.120855,0.286756,0.063544,0.192543,0.086845,0.023303,0.412698,0.047152,0.390977,0.067087,0.038104,0.105307
0,1,1,0,0,0,0.440535,0.271534,0.197983,0.657187,0.317357,0.412847,0.382278,0.445297,0.408398,0.584878,0.494936,0.431396,0.661274,0.388688,0.444278,0.434906,0.325066,0.327013,0.13089,0.262552,0.298997,0.333367,0.420004,0.332535,0.317733,0.471552,0.426441,0.173295,0.32721,0.358545,0.339837,0.234453,0.156294,0.188553,0.116356,0.225034,0.18768,0.225838,0.392476,0.477226,0.192505,0.135966,0.145149,0.142047,0.175573,0.143571,0.183936,0.133032,0.410826,0.269507,0.893283,0.33,0.421888,0.27235,0.291815,0.284188,0.241011,0.332043,0.286047,0.082145,0.213296,0.177305,0.162468,0.154424,0.300797,0.428571,0.034732,0.406015,0.447688,0.049585,0.303701
0,0,1,0,0,0,0.310651,0.231424,0.188415,0.554147,0.34244,0.520923,0.455479,0.357528,0.29188,0.591151,0.524237,0.44009,0.617033,0.527163,0.455497,0.361721,0.298902,0.417331,0.154709,0.277324,0.424137,0.481377,0.529188,0.472465,0.399063,0.574664,0.522613,0.305615,0.440858,0.335303,0.394552,0.286955,0.113875,0.198336,0.197722,0.213885,0.236095,0.244473,0.566602,0.535924,0.356928,0.31743,0.179166,0.141538,0.19904,0.164131,0.221109,0.163322,0.279007,0.420924,0.869109,0.491617,0.499593,0.404796,0.395392,0.516863,0.36384,0.385108,0.273041,0.217228,0.288708,0.131909,0.091007,0.2404,0.094277,0.555556,0.054155,0.526316,0.27234,0.17005,0.347134
0,0,0,1,1,0,0.132363,0.011468,0.062014,0.261546,0.61247,1,0.816649,0.609951,0.327747,0.602389,0.526334,0.293369,0.861764,0.087629,0.279378,0.230112,0.054465,0.043204,0.057694,0.246989,0.289051,0.155407,0.325796,0.222201,0.260598,0.387435,0.217644,0.151564,0.335883,0.258741,0.369631,0.244304,0.074946,0.110558,0.163262,0.463511,0.536064,0.271656,0.532766,0.410875,0.515451,0.420249,0.188831,0.143956,0.358177,0.193142,0.236664,0.204594,0.411359,0.308291,0.922772,0.698171,0.646022,0.397848,0.706679,0.498429,0.814773,0.710794,0.403666,0.29398,0.438655,0.253084,0.326922,0.391915,0.015065,0.555556,0.008687,0.526316,0.047562,0.015665,0.040531
1,0,0,0,0,0,0.210905,0.81521,0.628762,0.549383,0.37122,0.430452,0.285717,0.496251,0.179039,0.165439,0.313803,0.427326,0.773987,0.32499,0.360512,1,0.378664,0.885873,0.540504,0.532626,0.447942,0.455836,0.34924,0.548327,0.650864,0.870523,0.884237,0.39704,0.549084,0.430784,0.433079,0.546302,0.052993,0.284599,0.503757,0.169548,0.239011,0.259145,0.152437,0.519661,0.495236,0.411351,0.390775,0.257241,0.450885,0.306664,0.171216,0.172248,0.275518,0.017224,0.871809,0.451134,0.316672,0.296199,0.157208,0.490242,0.53549,0.809573,0.695472,0.231487,0.490394,0.329761,0.148025,0.336615,0.317,0.650794,0.210649,0.616541,0.232905,0.331445,0.439972
0,1,1,1,0,0,0.232065,0.105924,0.107909,0.686129,0.598701,0.395131,0.455747,0.524869,0.516279,0.511514,0.534852,0.256041,0.541002,0.225073,0.124327,0.426585,0.127557,0.125719,0.119228,0.229264,0.427104,0.384928,0.303078,0.292605,0.306051,0.513363,0.366939,0.216405,0.413579,0.434987,0.425006,0.19306,0.094102,0.214733,0.241928,0.171646,0.256837,0.32829,0.297843,0.408107,0.279517,0.346575,0.149381,0.128254,0.213968,0.322965,0.252362,0.165913,0.459852,0.337002,0.888361,0.468546,0.610712,0.679787,0.56278,0.437635,0.757548,0.584559,0.436846,0.289422,0.320253,0.372919,0.26187,0.19071,0.032877,0.142857,0.038364,0.135338,0.096642,0.214539,0.181392
1,0,0,0,0,1,0.468649,0.293086,0.093902,0.934095,0.274127,0.290084,0.347842,0.298065,0.391134,0.48751,0.534704,0.476756,0.601223,0.482268,0.339411,0.171011,0.182325,0.166837,0.031345,0.043534,0.050603,0.165529,0.167669,0.169461,0.270359,0.328182,0.269478,0.212791,0.301716,0.291532,0.359551,0.25523,0.076097,0.125189,0.196313,0.023964,0.108747,0.13084,0.208091,0.224955,0.312394,0.126604,0.108856,0.121197,0.187116,0.132623,0.125401,0.113377,0.30139,0.23585,0.926387,0.423041,0.271726,0.253981,0.242349,0.135325,0.410599,0.358325,0.215213,0.183861,0.191947,0.15424,0.118991,0.19363,0.094169,0.412698,0.002201,0.390977,0.192852,0.150963,0.174646
1,0,0,0,0,0,0.062345,0.128041,0.2296,0.668174,0.38257,0.629334,0.510871,0.60913,0.457346,0.638742,0.739638,0.590916,0.731701,0.511682,0.364486,0.27144,0.065166,0.581183,0.119954,0.248366,0.337809,0.253491,0.15389,0.153639,0.119212,0.213259,0.189197,0.093187,0.136789,0.19462,0.295051,0.185873,0.044094,0.106565,0.056182,0.129295,0.026664,0.061889,0.049788,0.07331,0.062986,0.024733,0.002611,0.011604,0.001605,0.017584,0.025322,0.030419,0.331613,0.199025,0.861965,0.314164,0.003593,0.10569,0.021577,0.024124,0.039731,0.147867,0.015604,0.044653,0.076356,0.049942,0.043377,0.064388,0.223645,0.253968,0.20356,0.240602,0.213986,0.237301,0.227472
0,1,1,0,0,0,0.36696,0.1914,0.082008,0.675592,0.363009,0.476559,0.505366,0.472673,0.418811,0.335959,0.364798,0.44624,0.561711,0.444287,0.437335,0.187528,0.166781,0.158684,0.033446,0.134023,0.154147,0.216809,0.211197,0.16029,0.256502,0.336437,0.283052,0.246643,0.369495,0.369597,0.449674,0.387515,0.061415,0.106029,0.166608,0.145297,0.162657,0.179851,0.209784,0.162316,0.249129,0.128741,0.144742,0.178116,0.272135,0.202683,0.195072,0.24701,0.296579,0.221764,0.933226,0.447112,0.201551,0.244534,0.162411,0.110724,0.284871,0.355484,0.167831,0.21015,0.333018,0.321886,0.154571,0.331527,0.05153,1,0,0.947368,0.177025,0.194936,0.193966
0,0,1,0,1,0,0.211812,0.200582,0.211041,0.597911,0.36025,0.522278,0.477118,0.591794,0.200518,0.555184,0.514955,0.386413,0.657953,0.538976,0.416024,0.600806,0.346004,0.544521,0.181048,0.372822,0.247724,0.353934,0.521996,0.31101,0.573271,0.480931,0.442261,0.342668,0.32516,0.307538,0.395976,0.22217,0.122231,0.226042,0.172713,0.194021,0.15848,0.263597,0.282799,0.251084,0.346072,0.156415,0.133447,0.174503,0.158365,0.095609,0.169295,0.089878,0.54338,0.424156,0.869414,0.365155,0.250293,0.394355,0.310119,0.39536,0.51897,0.395577,0.31472,0.334975,0.268537,0.108717,0.202023,0.118203,0.01841,0.650794,0.029177,0.616541,0.088589,0.054075,0.097205
0,0,0,1,1,1,0.143496,0.024699,0.062127,0.277082,0.637184,0.721801,0.535738,0.666164,0.388354,0.474646,0.484264,0.261421,0.73607,0.504121,0.516738,0.379254,0.036933,0.025491,0.049168,0.22681,0.201009,0.261749,0.073075,0.079199,0.043643,0.126695,0.209856,0.093734,0.150236,0.218761,0.251469,0.186725,0.048595,0.077769,0.117236,0.387037,0.492981,0.458998,0.281193,0.403159,0.293479,0.331687,0.420836,0.269648,0.223632,0.279681,0.403311,0.399069,0.363232,0.276558,0.923295,0.611013,0.399391,0.44549,0.276843,0.261475,0.33153,0.358136,0.262916,0.228654,0.234438,0.296787,0.249072,0.410458,0.014247,0.761905,0.000925,0.721805,0.108916,0.100247,0.15126
0,0,1,0,0,0,0.231455,0.115174,0.228538,0.488786,0.448262,0.412867,0.335322,0.51888,0.468468,0.567114,0.63236,0.426589,0.763027,0.798591,0.267019,0.666041,0.256817,0.25984,0.208454,0.315262,0.356026,0.331117,0.548366,0.401704,0.379547,0.501704,0.391569,0.23444,0.323099,0.321929,0.464434,0.275295,0.156995,0.177734,0.207937,0.3039,0.322609,0.269525,0.717001,0.587509,0.451572,0.401465,0.364595,0.141107,0.201855,0.34898,0.276528,0.178221,0.593526,0.359841,0.928478,0.577272,0.483058,0.361614,0.512913,0.406689,0.556889,0.655767,0.522552,0.204411,0.381416,0.30411,0.20351,0.233825,0.211012,0.428571,0,1,0.357844,0.030617,0.195305
